id,created_time,profile_id,text_original,comments_count
10160264094246140,2023-04-18 20:07:45+00,1433810553594661,gute Idee ?!,0
10160264017026140,2023-04-18 19:36:54+00,1433810553594661,"ENDLICH ist ´s heraus : Warum dieser KLIMAWANDEL DOCH ""MENSCHENGEMACHT "" ist ... - aber NICHT mittels CO² , sondern von Wissenschaftlern und Technikern des PENTAGON !",0
10160262738961140,2023-04-18 09:49:57+00,1433810553594661,"Fatale Entscheidung des Wuppertaler Stadtrats schlägt Wellen ----------------------------------------------------------- In Wuppertal soll eine Ditib-Zentral Moschee gebaut werden. Dafür soll das seit 50 Jahren bestehende Autonome Zentrum weichen. In Wuppertal und mittlerweile bundesweit läuft deswegen eine heftige Debatte. Die Kommunalpolitik erklärt ihr Vertrauen in die Ditib-Gemeinde entgegen der Mahnungen aller Ditib Kenner, von Volker Beck, Denis Yücel, Murat Kaymann, Ismail Küpeli, bis hin zum NRW -Verfassungsschutz, der klar und deutlich von einer türkischen Einflussorganisation ausgeht und davor warnt. Jetzt findet ein Bürgerbegehren gegen DITIBisierung und Erdoğanisierung der Welt und den Erhalt des Autonomen Zentrums statt. Auch Tacheles hat sich klar und deutlich gegen die Ausweitung der Ditib-Moschee und für den Erhalt des AZ ausgesprochen: https://t1p.de/jsxwr, Dazu in der Faz: https://t1p.de/yhq9m, im ZDF: https://t1p.de/9yeck, auf der Seite von Murat Kaymann: https://t1p.de/j7dzx , T-Online: https://t1p.de/ihwu8, und noch eine umfassende Zusammenfassung auf der Seite der Ruhrbarrone: https://t1p.de/c4xuj und schließlich auf der Seite des Autonomen Zentrums: https://t1p.de/c52ag",0
10160262617426140,2023-04-18 08:38:02+00,1433810553594661,"In diesem Jahr beteiligten sich mit 2000 Teilnehmern deutlich mehr als im Jahr davor. Aber es gibt Abspaltungen und Distanzierungen. In Bremen z.B. hatte dieses Mal der DGB nicht aufgerufen, und die Linkspartei hatte es tatsächlich fertiggebracht, sich vom Ostermarsch zu distanzieren. ""Diese Partei hat fertig""!, das war der treffende Kommentar dazu. Die Rede des bekannten Theologen, Psychotherapeuten und Schriftstellers Eugen Drewermann war unglaublich intensiv und eindrucksvoll. Er sprach völlig frei. ",0
10160262561586140,2023-04-18 08:04:43+00,1433810553594661,"# ***Schikanöse Vorschriften und permanente Herabsetzungen der Rekruten dienen der Brechung des Eigenwillens, sie werden nicht trotz, sondern wegen ihrer Unsinnigkeit konzipiert. Denn nur ein Soldat, der das Nachdenken komplett aufgegeben hat und dessen Gehorsam automatisiert abläuft, ist im Krieg „brauchbar“.***",0
10160260938751140,2023-04-17 19:54:24+00,1433810553594661,**Anfang JUNI 2024 ist EUropa-Wahl :** **IHR HABT ES IN DER HAND - REGIME-CHANGE in BRÜSSEL !**,0
10160260934546140,2023-04-17 19:52:32+00,1433810553594661,"Sei wachsam Lied von Reinhard Mey [https://youtu.be/BVpnrTkQqTI](https://youtu.be/BVpnrTkQqTI) Ein Wahlplakat zerrissen auf dem nassen Rasen Sie grinsen mich an, die alten aufgeweichten Phrasen Die Gesichter von auf jugendlich gemachten Greisen Die dir das Mittelalter als den Fortschritt anpreisen Und ich denk' mir, jeder Schritt zu dem verheiß'nen Glück Ist ein Schritt nach ewig gestern, ein Schritt zurück Wie sie das Volk zu Besonnenheit und Opfern ermahnen Sie nennen es das Volk aber sie meinen Untertanen All das Leimen, all das Schleimen ist nicht länger zu ertragen Wenn du erst lernst zu übersetzen, was sie wirklich sagen Der Minister nimmt flüsternd den Bischof beim Arm: ""Halt' du sie dumm, ich halt' sie arm!"" Sei wachsam Präg' dir die Worte ein! Sei wachsam Und fall nicht auf sie rein! Paß auf, dass du deine Freiheit nutzt Die Freiheit nutzt sich ab, wenn du sie nicht nutzt! Sei wachsam Merk dir die Gesichter gut! Sei wachsam Bewahr dir deinen Mut Sei wachsam Und sei auf der Hut! Du machst das Fernsehen an, sie jammern nach guten, alten Werten Ihre guten, alten Werte sind fast immer die verkehrten Und die, die da so vorlaut in der Talk-Runde strampeln Sind es, die auf allen Werten mit Füßen rumtrampeln Der Medienmogul und der Zeitungszar Die schlimmsten Böcke als Gärtner, na wunderbar! Sie rufen nach dem Kruzifix, nach Brauchtum und nach guten Sitten Doch ihre Botschaften sind nichts als Arsch und Titten Verrohung, Verdummung, Gewalt sind die Gebote Ihre Götter sind Auflage und Einschaltquote Sie biegen die Wahrheit und verdrehen das Recht So viel gute alte Werte, echt, da wird mir echt schlecht! Sei wachsam Präg' dir die Worte ein! Sei wachsam Und fall nicht auf sie rein! Paß auf, dass du deine Freiheit nutzt Die Freiheit nutzt sich ab, wenn du sie nicht nutzt! Sei wachsam Merk dir die Gesichter gut! Sei wachsam Bewahr dir deinen Mut Sei wachsam Und sei auf der Hut! Es ist 'ne riesen Konjungtur für Rattenfänger Für Trittbrettfahrer und Schmiergeldempfänger 'Ne Zeit für Selbstbediener und Geschäftemacher Scheinheiligkeit, Geheuchel und Postengeschacher Und sie sind alle hochgeachtet und sehr anerkannt Und nach den Schlimmsten werden Plätze und Flugplätze benannt Man packt den Hühnerdieb, den Waffenschieber lässt man laufen Kein Pfeifchen Gras, aber 'ne ganze Giftgasfabrik kann du kaufen Uch' die Luft, Vertstrahl das Land, mach ungestraft den größten Schaden Nur lass Dich nicht erwischen bei Sitzblockaden! Man packt den Grünfried, doch das Umweltschwein genießt Vertrau'n Und die Polizei muss immer auf die Falschen draufhau'n Sei wachsam Präg' dir die Worte ein! Sei wachsam Und fall nicht auf sie rein! Paß auf, dass du deine Freiheit nutzt Die Freiheit nutzt sich ab, wenn du sie nicht nutzt! Sei wachsam Merk dir die Gesichter gut! Sei wachsam Bewahr dir deinen Mut Sei wachsam Und sei auf der Hut! Wir hab'n ein Grundgesetz, das soll den Rechtsstaat gerantier'n Was hift's, wenn sie nach Lust und Laune dran manipulieren Die Scharfmacher, die immer von der Friedensmission quasseln Und unterm Tisch schon emsig mit dem Säbel rasseln? Der alte Glanz in ihren Augen beim großen Zapfenstreich Abteilung kehrt, im Gleichschritt marsch, ein Lied und Heim ins Reich! ""Nie wieder soll von diesem Land ein Krieg ausgehen!"" ""Wir müssen Flagge zeigen, dürfen nicht beiseite stehen!"" ""Rein humanitär natürlich und ganz ohne Blutvergießen!"" ""Kampfeinsaätze sind jetzt nicht mehr so ganz auszuschließen"" Sie ziehen uns immer tiefer rein, Stück für Stück Und seit heute früh um fünf Uhr schießen wir wieder zurück Sei wachsam Präg' dir die Worte ein! Sei wachsam Und fall nicht auf sie rein! Paß auf, dass du deine Freiheit nutzt Die Freiheit nutzt sich ab, wenn du sie nicht nutzt! Sei wachsam Merk dir die Gesichter gut! Sei wachsam Bewahr dir deinen Mut Sei wachsam Und sei auf der Hut! Ich hab Sehnsucht nach Leuten, die mich nicht betrügen Die mir nicht mit jeder Festrede die Hucke voll lügen Und verschon' mich mit den falschen Ehrlichen Die falschen Ehrlichen, die wahren Gefährlichen! Ich hab' Sehnsucht nach einem Stück Wahrhaftigkeit Nach 'nem bisschen Rückgrat in dieser verkrümmten Zeit Doch sag die Wahrheit und du hast bald nichts mehr zu Lachen Sie wer'n dich ruinier'n, exekutier'n und mundtot machen Erpressen, bestechen, versuchen dich zu kaufen Wenn du die Wahrheit sagst, lass draußen den Motor laufen Dann sag' sie laut und schnell, denn das Sprichwort lehrt: Wer die Wahrheit sagt braucht ein verdammt schnelles Pferd! Sei wachsam Präg' dir die Worte ein! Sei wachsam Und fall nicht auf sie rein! Paß auf, dass du deine Freiheit nutzt Die Freiheit nutzt sich ab, wenn du sie nicht nutzt! Sei wachsam Merk dir die Gesichter gut! Sei wachsam Bewahr dir deinen Mut Sei wachsam Und sei auf der Hut!",0
10160260801486140,2023-04-17 19:06:26+00,1433810553594661,**Trotz der Sanktionen** # [Die meisten westlichen Firmen sind weiterhin in Russland tätig](https://www.anti-spiegel.ru/2023/die-meisten-westlichen-firmen-sind-weiterhin-in-russland-taetig/),0
10160260758676140,2023-04-17 18:49:20+00,1433810553594661,https://youtu.be/qxv_e2djRAo,0
10160260215631140,2023-04-17 14:28:36+00,1433810553594661,"Gedichte Lied einer deutschen Mutter Mein Sohn, ich hab dir die Stiefel Und dies braune Hemd geschenkt: Hätt ich gewußt, was ich heute weiß Hätt ich lieber mich aufgehängt. Mein Sohn, als ich deine Hand sah Erhoben zum Hitlergruß Wußte ich nicht, daß dem, der ihn grüßet Die Hand verdorren muß. Mein Sohn, ich hörte dich reden Von einem Heldengeschlecht. Wußte nicht, ahnte nicht, sah nicht: Du warst ihr Folterknecht. Mein Sohn, und ich sah dich marschieren Hinter dem Hitler her Und wußte nicht, daß, wer mit ihm auszieht Zurück kehrt er nimmermehr. Mein Sohn, du sagtest mir, Deutschland Wird nicht mehr zu kennen sein. Wußte nicht, es würd werden Zu Asche und blutigem Stein. Sah das braune Hemd dich tragen Habe mich nicht dagegen gestemmt. Denn ich wußte nicht, was ich heut weiß: Es war dein Totenhemd. Bertold Brecht",0
10160260214991140,2023-04-17 14:28:19+00,1433810553594661,"Gedichte Lied einer deutschen Mutter Mein Sohn, ich hab dir die Stiefel Und dies braune Hemd geschenkt: Hätt ich gewußt, was ich heute weiß Hätt ich lieber mich aufgehängt. Mein Sohn, als ich deine Hand sah Erhoben zum Hitlergruß Wußte ich nicht, daß dem, der ihn grüßet Die Hand verdorren muß. Mein Sohn, ich hörte dich reden Von einem Heldengeschlecht. Wußte nicht, ahnte nicht, sah nicht: Du warst ihr Folterknecht. Mein Sohn, und ich sah dich marschieren Hinter dem Hitler her Und wußte nicht, daß, wer mit ihm auszieht Zurück kehrt er nimmermehr. Mein Sohn, du sagtest mir, Deutschland Wird nicht mehr zu kennen sein. Wußte nicht, es würd werden Zu Asche und blutigem Stein. Sah das braune Hemd dich tragen Habe mich nicht dagegen gestemmt. Denn ich wußte nicht, was ich heut weiß: Es war dein Totenhemd. Bertold Brecht",0
796124728602601,2023-04-24 10:18:17+00,100051217200820,"Paștele acesta a fost cel mai scump din ultimii 20 de ani, iar prețurile continuă să crească. Guvernul Ciolacu-Ciucă face bani din scumpiri și refuză să aplice soluțiile corecte.",0
796113798603694,2023-04-24 10:09:25+00,100051217200820,https://cursdeguvernare.ro/gaura-de-la-buget-noua-decizii-pentru-reducerea-cheltuielilor-statului.html?utm_source=newsletter&utm_medium=email&utm_campaign=nl1064888&nzm_re=539242524-7a8e080a2f087f585b25f5648bcc45f6-1064888,0
796046745277066,2023-04-24 07:35:52+00,100051217200820,Dominic Fritz:Prilejul perfect pentru încărcatul bateriilor înainte de o nouă săptămână.,0
796045601943847,2023-04-24 06:32:00+00,100051217200820,"E greu cu media, dar mai greu cu limba română ... Alibi, alibiuri, substantiv neutru: 1. Dovadă de nevinovăție rezultată din constatarea că, la data săvârșirii infracțiunii, cel învinuit se afla în altă parte decât la locul săvârșirii ei.",8
796030175278723,2023-04-24 10:19:35+00,100051217200820,"De puțin timp a apărut informația că ucrainenii vor primi noi livrări de armament occidental săptămâna aceasta, pentru a începe contraofensiva de eliberare a teritoriului național. În timp ce ucrainenii au inceput să câștige poziții în sud, în zona Herson, rușii sunt împotmoliți la Bahmut. Vor reuși ucrainenii să spargă linia frontului în sud?",0
796021095279631,2023-04-24 05:20:17+00,100051217200820,"Viitorul sună foarte sumbru pentru România. Alegerile din 2024 sunt un moment mai periculos decât oricând în istoria recentă, pentru că democrația este alterată extrem de grav. Presa este aproape toată în lesa grupărilor de corupție și puterea politică FSN 2.0 = PSD + PNL distruge zi de zi ceea ce a mai rămas nedistrus. Bani de la partide și Guvern curg către patronii penali ai Cartelului Mafia Media și publicul aproape că nu mai are unde să fie corect informat. Se petrec lucruri ciudate și în ultimele bastioane ale presei libere. G4Media a început să publice articole publicitare pentru AUR, ceea ce este foarte ciudat. Cazul tinerei jurnaliste Iulia Marin ar trebui să aducă în dezbaterea publică situația revoltătoare a jurnaliștilor tineri, din toate redacțiile. Este o situație extrem de gravă care pregătește un dezastru în 2024.",0
795829275298813,2023-04-23 20:03:26+00,100051217200820,"Înregistrarea emisiunii este aici: [https://www.youtube.com/live/KCXak1jnoHA?feature=share](https://www.youtube.com/live/KCXak1jnoHA?feature=share) Viitorul sună foarte sumbru pentru România. Alegerile din 2024 sunt un moment mai periculos decât oricând în istoria recentă, pentru că democrația este alterată extrem de grav. Presa este aproape toată în lesa grupărilor de corupție și puterea politică FSN 2.0 = PSD + PNL distruge zi de zi ceea ce a mai rămas nedistrus. Bani de la partide și Guvern curg către patronii penali ai Cartelului Mafia Media și publicul aproape că nu mai are unde să fie corect informat. Se petrec lucruri ciudate și în ultimele bastioane ale presei libere. G4Media a început să publice articole publicitare pentru AUR, ceea ce este foarte ciudat. Cazul tinerei jurnaliste Iulia Marin ar trebui să aducă în dezbaterea publică situația revoltătoare a jurnaliștilor tineri, din toate redacțiile. Este o situație extrem de gravă care pregătește un dezastru în 2024.",0
795766955305045,2023-04-23 17:16:54+00,100051217200820,Suntem live acum și vă aștept pe youtube: [https://www.youtube.com/watch?v=KCXak1jnoHA](https://www.youtube.com/watch?v=KCXak1jnoHA),0
795763161972091,2023-04-23 17:06:06+00,100051217200820,Malin Bot Live ,0
795760671972340,2023-04-24 04:41:31+00,100051217200820,"Revenim după pauza de sărbători cu un stream diversificat. Azi vorbim despre: - Numirile la Autoritatea Națională de Reglementare în domeniul Energiei (ANRE) - Starea noilor legi ale Educației - Lansarea rachetei SpaceX Dar ca de obicei, printre ele vom aborda și subiectele venite de la voi, așa că vă aștept de la ora 20 pe youtube și twitch, să punem țara la cale! ",0
795732058641868,2023-04-23 16:54:42+00,100051217200820,"Viceministrul polonez de Externe: ""Dacă Germania nu ar fi blocat intrarea Ucrainei în NATO, războiul aflat în desfășurare nu s-ar fi produs!"". Declarațiile ministrului german al Apărării care au provocat consternare la Varșovia ",0
795569125324828,2023-04-23 13:03:14+00,100051217200820,https://www.stareapresei.ro/george-simion-portretul-unui-diversionist-de-meserie/?fbclid=IwAR3EWEq31ZmT8sXGPAssx7FAntfqB3JvlkOK56KEQMr4alnmMWKi0kk1ZQY,16
795522591996148,2023-04-23 07:50:50+00,100051217200820,"Editorialul video este aici: https://www.youtube.com/watch?v=oixkQfev7CQ Moartea tinerei jurnaliste Iulia Marin, la numai 32 de ani, a fost oribil folosită de postul inculpatului fugar Sebastian Ghiță pentru reglări de conturi cu alte redacții. Cazul a șocat societatea civilă și pe bună dreptate toată lumea s-a revoltat. CNA promite că va lua măsuri, însă o va face numai de fațadă pentru că această instituție este putred de coruptă și membrii ei sunt doar niște bieți politruci executanți ai ordinelor politice. Dincolo de acest aspect este însă o grozăvie și mai scandaloasă despre care trebuie să vorbim acum: Generația Iuliei Marin este o generație ținută în sclavie de patronii de presă și șmecherii cu funcții din redacții. Razvan Bucur, a lucrat la Libertatea și este primul jurnalist care a avut curajul să spună adevărul până la capăt. Da, România TV a comis în acest caz încă un derapaj oribil și a scandalizat societatea, dar aceasta este doar o parte din adevăr, partea ascunsă este ce se întâmplă aproape în toate redacțiile și Razvan a vorbit public despre asta. Este momentul să fie spus tot adevărul și adevărul este că jurnaliștii tineri sunt bătaia de joc a patronilor de presă. Tinerii ziariști sunt angajați pe ""drepturi de autor"", adică fără carte de muncă și implicit funcționează fără respectarea drepturilor pe care orice alt angajat le are în România, salariile nu se plătesc la timp, nu există libere de sărbători, este sclavagism în formă modernă. Sper să aibă curaj și mai mulți tineri jurnaliști să spună aceste lucruri. În comentarii găsiți link-urile către postarea lui Răzvan Bucur și către ultimul interviu acordat de Iulia Marin. Citiți cu atenție ce povestește Răzvan Bucur, ceea ce spune el, cu mult curaj, reprezintă 10% din bătaia de joc și situația scandaloasă din aproape toate redacțiile mari din București. ITM nu ia măsuri pentru că patronii de presă sunt mână în mână cu politicienii corupți care pun șefi la această instituție. Este, de facto, sclavie. Puteți înțelege, din ultimul interviu, drama prin care a trecut Iulia Marin și puteți să vă faceți o idee asupra efectului pe care îl are sclavia din presă asupra unor tineri fragili, aflați într-un context de viață neobișnuit și greu. Mai devreme sau mai târziu, această stare de fapt scandaloasă trebuie stopată. A început în perioada Adrian Năstase, pe vremea PDSR și s-a agravat sub toate guvernările. #vavedem",0
795493708665703,2023-04-23 12:59:35+00,100051217200820,"La final de săptămâna, rușii au încercat o nouă încercuire a Bahmutului, atacând pe 3 linii. Două dintre liniile rusești au fost anihilate, iar a treia a nimerit în incercuirea ucrainenilor. Președintele autoproclamatei RP Donețk s-a grăbit să anunțe victoria la Bahmut, lucru care a fost nevoit să-l dezmintă cateva ore mai târziu. În acest timp, în Rusia, bătălia pentru putere dintre facțiunile pro și contra război se întețește. Vor reuși rușii să cucerească până la urmă Bahmutul?",0
795273735354367,2023-04-22 19:26:11+00,100051217200820,"Moartea tinerei jurnaliste Iulia Marin, la numai 32 de ani, a fost oribil folosită de postul inculpatului fugar Sebastian Ghiță pentru reglări de conturi cu alte redacții. [https://www.youtube.com/watch?v=oixkQfev7CQ](https://www.youtube.com/watch?v=oixkQfev7CQ) Cazul a șocat societatea civilă și pe bună dreptate toată lumea s-a revoltat. CNA promite că va lua măsuri, însă o va face numai de fațadă pentru că această instituție este putred de coruptă și membrii ei sunt doar niște bieți politruci executanți ai ordinelor politice. Dincolo de acest aspect este însă o grozăvie și mai scandaloasă despre care trebuie să vorbim acum: Generația Iuliei Marin este o generație ținută în sclavie de patronii de presă și șmecherii cu funcții din redacții. Razvan Bucur, a lucrat la Libertatea și este primul jurnalist care a avut curajul să spună adevărul până la capăt. Da, România TV a comis în acest caz încă un derapaj oribil și a scandalizat societatea, dar aceasta este doar o parte din adevăr, partea ascunsă este ce se întâmplă aproape în toate redacțiile și Razvan a vorbit public despre asta. Este momentul să fie spus tot adevărul și adevărul este că jurnaliștii tineri sunt bătaia de joc a patronilor de presă. Tinerii ziariști sunt angajați pe ""drepturi de autor"", adică fără carte de muncă și implicit funcționează fără respectarea drepturilor pe care orice alt angajat le are în România, salariile nu se plătesc la timp, nu există libere de sărbători, este sclavagism în formă modernă. Sper să aibă curaj și mai mulți tineri jurnaliști să spună aceste lucruri. În comentarii găsiți link-urile către postarea lui Răzvan Bucur și către ultimul interviu acordat de Iulia Marin. Citiți cu atenție ce povestește Răzvan Bucur, ceea ce spune el, cu mult curaj, reprezintă 10% din bătaia de joc și situația scandaloasă din aproape toate redacțiile mari din București. ITM nu ia măsuri pentru că patronii de presă sunt mână în mână cu politicienii corupți care pun șefi la această instituție. Este, de facto, sclavie. Puteți înțelege, din ultimul interviu, drama prin care a trecut Iulia Marin și puteți să vă faceți o idee asupra efectului pe care îl are sclavia din presă asupra unor tineri fragili, aflați într-un context de viață neobișnuit și greu. Mai devreme sau mai târziu, această stare de fapt scandaloasă trebuie stopată. A început în perioada Adrian Năstase, pe vremea PDSR și s-a agravat sub toate guvernările. #VaVedem",0
795267832021624,2023-04-23 09:38:10+00,100051217200820,Noi suntem USR…,0
795213215360419,2023-04-22 16:50:41+00,100051217200820,Câți mai știu ce a fost Golaniada?,2
795084712039936,2023-04-22 16:52:23+00,100051217200820,"Catalin Drula, presedinte USR: Antreprenorilor români ar trebui să le fie ușor să facă afaceri în România. Stimularea producției locale trebuie să devină o prioritate. Hai cu mine în județul Ialomița.",0
795077548707319,2023-04-22 16:33:59+00,100051217200820,"Dominic Fritz:De astăzi, poarta Domului din Piața Unirii e din nou deschisă, după cea mai amplă reabilitare a clădirii.",1
795013818713692,2023-04-22 09:00:15+00,100051217200820,"Razvan este primul jurnalist care a avut curajul să spună adevărul până la capăt. România TV a comis în acest caz încă un derapaj oribil și a scandalizat societatea, dar aceasta este doar o parte din adevăr, partea ascunsă este ce se întâmplă aprope în toate redactiile și Razvan a povestit. Este momentul să fie spus tot adevărul și adevărul este că jurnaliștii tineri sunt bătaia de joc a patronilor de presă. Sunt angajati pe ""drepturi de autor"", adică fără carte de muncă și implicit funcționează fără respectarea drepturilor pe care orice alt angajat le are în România, salariile nu se plătesc la timp, nu există libere de sărbători, este sclavagism în formă modernă. Sper să aibă curaj și mai mulți tineri jurnaliști să spună aceste lucruri.",3
794798488735225,2023-04-22 06:16:04+00,100051217200820,"Clotilde Armand: Văd că se întreabă multă lume cum de rezistă un post de televiziune care își bate joc de drama multor oameni, minte și manipulează odios la adresa unor primari incomozi sau linșează la comandă. Mă simt obligată să amintesc că asemenea televiziune a rezistat și rezistă cu bani publici, cu bani dați de primari și politicieni. Printre primele măsuri pe care le-am luat în primărie a fost să stopezalimentarea acestor televiziuni cu banii cetățenilor pentru ""laude"" imaginare. Și ce a urmat ați văzut chiar la respectiva televiziune. Niște lucruri greu de digerat pentru orice om politic cu stomac tare. Vă las mai jos să vedeți banii dați de fosta administrație la televiziunea care și-a bătut joc de jurnalista Iulia Marin. Romania TV: 274.183 lei de la primăria Sector 1 pentru minciuni și intoxicări mediatice. Și de asta s-a ajuns aici. Fiindcă multe primării încă alimentează acest post cu bani publici. Eu fac un apel către primarii din București și din toată țara să nu mai finanțeze RTV. Dacă eu am putut face asta înseamnă că se poate. Știu că le este greu și unor le este frică să nu fie linșați. Dar este calea prin care noi putem restabili normalitatea. S-a ajuns prea departe și noi trebuie să reparăm asta. Curaj!",5
794750828739991,2023-04-21 20:01:30+00,100051217200820,"Avioane de bombardament ale Federației Ruse au aruncat bombe peste un oraș rusesc. [https://www.youtube.com/watch?v=fNpBozmJayI](https://www.youtube.com/watch?v=fNpBozmJayI) Este o informație foarte elocventă care demonstrează cam cât preț pune dictatura lui Vladimir Putin pe viața propriilor cetățeni. Toată literatura despre dictatura de la Moscova conține din abundență informații despre tipul de lume în care trăiesc supușii Țarului de la Kremlin. Aceasta este lumea pe care Moscova o pregătește și pentru noi, dar și pentru toate țările pe care dictatorul Putin ar vrea să le reia sub dominație rusească în nebunia de a reface Imperiul Sovietic. Riscul este foarte mare să alunecăm în direcția aceasta, mai ales că avem ditamai gruparea rusofilă în Parlament și președintele acestei grupări, huliganul politic George Simion este o trompetă foarte agresivă a intereselor Rusiei, folosind teme foarte sensibile pentru noi. Tema Unirii cu Republica Moldova este un subiect abil și pervers folosit în tentativa dictaturii de la Kremlin de a destabiliza regiunea și subjuga țara noastră. #slavaucraini #ucraina #russiainvasion #russiaukraine #russiaukrainecrisis #russiaukraineconflict #rusia #stopputinnow #standwithukraine #stoprussianaggression #stopputinstopwar #ukraineunderattack #stoprussia",0
794645065417234,2023-04-21 16:55:49+00,100051217200820,https://ziaristii.com/romania-si-alte-7-tari-europene-incearca-sa-insele-comisia-europeana-pentru-pune-mana-pe-fondurile-din-pnrr-fara-sa-faca-reformele-promise-analiza-le-monde/?fbclid=IwAR1WaMne5OUFlSGln2Fn_DJbIolMSKYndfyiTX0XENIHE0awXiWQCgrOm6Y,0
794582282090179,2023-04-21 16:56:44+00,100051217200820,Mulțumesc pentru invitație!,0
794578688757205,2023-04-21 17:15:09+00,100051217200820,Proiectul de lege privind răspunderea inspectorilor fiscali a primit aviz pozitiv din partea Consiliului Economic și Social. #USRînParlament,0
794329635448777,2023-04-21 03:25:28+00,100051217200820,Cei care doriti sa va alaturati demersului o puteti face trimitand un email la apel@libertatea.ro,1
794199392128468,2023-04-20 19:26:39+00,100051217200820,https://www.g4media.ro/de-ce-e-imposibila-reorganizarea-teritoriala-a-romaniei-lasa-fara-clienti-marile-partide-de-sistem-si-ar-spulbera-baronii-locali.html?fbclid=IwAR0AdIfV21ko68J083pHv9ql4lJFy4r0FW9cUx409cgQWwY8Kj4_E2CyQdc,0
794194012129006,2023-04-20 19:26:44+00,100051217200820,"DEMOCRAȚIA DIRECTĂ-PARTICIPATIVĂ România are nevoie de un nou sistem democratic, care să dea putere de decizie cetățenilor, iar puterile statului să fie puse sub controlul lor. Noi, am ales o combinație între democrația directă – participativă, modelul elvețian, și democrația reprezentativă consacrată, europeană. [https://youtu.be/ij9mzfMJdnQ](https://l.facebook.com/l.php?u=https%3A%2F%2Fyoutu.be%2Fij9mzfMJdnQ%3Ffbclid%3DIwAR3N_HTkJF3NBSQk0zDt994H91kSxWJw-mbnNtpBVK9dfO0hX26gtOzgKbc&h=AT1ztFHXOeZMXTmnM3XahHEq-PuDYGcLSvSujm2Al9KuampY5_v36gzVw5-1r6-VFyh_Jw23q4RWAPxF6OZhXTNu8GWv5K1o_JB_MMlrB38c14J_67ppNF0-f49nK46FI5Hd&__tn__=-UK-R&c[0]=AT1hzS0pQjL7EAsqNVQ4NFzH6dhjQ_is0RE2jq2thpDOPjdEH4hS7weMDMJiD8YUyaVQ_WivtmVE1FPe5XP4CH4ORgeKReFcm2bSloGFOjDeO3AgI1VsPQBfPfa5Br1hUufKYKRRwfTDMI3KIqgTgDRGGPzo9w) ADEVĂRUL VA ÎNVINGE!",0
794140452134362,2023-04-20 17:26:02+00,100051217200820,"Așa cum am promis, toată povestea cu Clanul interlop Iordan, protejat de primarul din Chiajna, se va derula transparent și fără niciun compromis. Cineva trebuie să tragă la răspundere acești oameni în Justiție, cea de lângă Chiajna sau cea din București, unde are o influență enormă celebra Lia Savonea. Vom afla împreună cine câștigă: dreptatea, legea și bunul-simț sau influența politic și relațiile la nivel înalt în Justiție. Iată imagini explicative din probatoriul video pe acest caz. În seara incidentului, interlopul Alexandru Iordan spune expresis verbis să public toate imaginile, apoi spune că va publica el, se apucă să filmeze sau să facă live, jignind și inventând minciuni denigratoare. Acum, în fața instanței, același om se declară lezat că eu am filmat și publicat totul. Cum este asta? Găsiți pe blog materialele video jurnalistice relevante pe acest subiect. ",2
794079625473778,2023-04-20 15:08:06+00,100051217200820,"Așa cum am promis, toată povestea cu Clanul interlop Iordan, protejat de primarul din Chiajna, se va derula transparent și fără niciun compromis. Cineva trebuie să tragă la răspundere acești oameni în Justiție, cea de lângă Chiajna sau cea din București, unde are o influență enormă celebra Lia Savonea. Vom afla împreună cine câștigă: dreptatea, legea și bunul-simț sau influența politic și relațiile la nivel înalt în Justiție. Iată imagini explicative din probatoriul video pe acest caz. În seara incidentului, interlopul Alexandru Iordan spune expresis verbis să public toate imaginile, apoi spune că va publica el, se apucă să filmeze sau să facă live, jignind și inventând minciuni denigratoare. Acum, în fața instanței, același om se declară lezat că eu am filmat și publicat totul. Cum este asta? Găsiți în comentarii materialele video jurnalistice relevante pe acest subiect.",1
794018258813248,2023-04-20 20:15:40+00,100051217200820,"📣 Ești părinte, profesor sau elev? Educația e în pericol! [https://legile-educatiei.usr.ro/](https://l.facebook.com/l.php?u=https%3A%2F%2Flegile-educatiei.usr.ro%2F%3Ffbclid%3DIwAR1QMQ--qFoAAXrSMOy3VclU8tdyOZEZz0YNJ31iDZoDkN93-gt11a7XFH8&h=AT3itlxjK5FjKqnaz-V-nQxLsfcyhjlW_PpsbLSPxk-badtutBl1FqU813_7zfvLOcX10zkkXIP-3lrcZn13oilOa9iF62QW5oMLD5QmuUKrD-2MJKhXRYGP456WZ04rRP31KS-OxnVePW2Dq5vD&__tn__=-UK-R&c[0]=AT0UheyoexG2RMa4b92bdC12uKA0xS7wKJ-jiFXwtTtSEsZ9EdXNp_BHsAVL5vgYxHPsVmSyEXu0B1BxNcSEs0rG426mTx8uCSk-ar1EvmUZOYOd-AlRJBazRzfxIyCpeSl7nfvYhidPKodnCOUnFf4dehgVgJEgj6Vkl2PTtwZ4qN9yuSYPb95MLSYptygoJJWXoFC9Kjhk) PSD și PNL vor să modifice legile fără să aducă vreo îmbunătățire reală în școli și fără să se consulte cu cei direct afectați. USR vine cu soluții corecte pentru o reformă autentică a educației.",0
